 0.00000E+00 3.00001E+02 1.01325E+05 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 1.01092E+02 3.09972E+02 1.01464E+05 2.02717E-24 1.27677E-21 4.05778E-41 8.02870E-57 1.34026E-23 2.70864E-56 4.93348E-57 7.13351E-57 4.84522E-57 7.54426E-57 7.69702E-57 1.12852E-56
 2.00692E+02 3.19927E+02 1.01663E+05 3.97079E-23 1.52856E-20 2.55484E-39 2.79723E-54 2.17200E-22 1.25539E-53 2.28650E-54 3.30618E-54 2.23589E-54 2.62845E-54 2.68167E-54 5.23039E-54
 3.00192E+02 3.29941E+02 1.02041E+05 1.70194E-22 1.54622E-20 6.86008E-37 7.71418E-44 2.20053E-22 2.12802E-41 4.44826E-39 1.42179E-42 7.62097E-51 3.48066E-46 2.75965E-54 1.40164E-34
 4.00192E+02 3.39936E+02 1.02594E+05 3.13576E-22 1.54622E-20 1.44018E-36 1.62273E-43 2.20053E-22 4.47643E-41 9.35720E-39 2.99083E-42 1.60563E-50 7.32181E-46 2.75966E-54 2.94844E-34
 5.00192E+02 3.49930E+02 1.03307E+05 1.43245E-20 1.54622E-20 5.19070E-34 2.24262E-40 2.20053E-22 4.64777E-38 5.68007E-36 3.45668E-39 3.38787E-47 1.69161E-42 3.01034E-54 5.15327E-32
 6.00192E+02 3.59924E+02 1.04167E+05 2.89933E-20 1.54622E-20 1.06102E-33 4.58894E-40 2.20053E-22 9.50931E-38 1.16173E-35 7.07270E-39 6.93314E-47 3.46196E-42 3.27280E-54 1.05178E-31
 7.00192E+02 3.69918E+02 1.05165E+05 8.56919E-19 1.54622E-20 1.73933E-31 2.45845E-37 2.20079E-22 3.96077E-35 2.99524E-33 3.21549E-36 5.41791E-44 2.91633E-39 2.33902E-51 9.11891E-30
 8.00192E+02 3.79912E+02 1.06289E+05 1.70635E-18 1.54622E-20 3.51306E-31 4.97626E-37 2.20106E-22 8.01500E-35 6.05660E-33 6.50751E-36 1.09695E-43 5.90512E-39 4.73565E-51 1.83673E-29
 9.00192E+02 3.89905E+02 1.07534E+05 3.21547E-17 1.54622E-20 3.02171E-29 1.22313E-34 2.22316E-22 1.57725E-32 7.75181E-31 1.37532E-33 3.78543E-41 2.16650E-36 7.82599E-48 9.02799E-28
 1.00019E+03 3.99899E+02 1.08894E+05 6.30370E-17 1.54622E-20 6.05119E-29 2.45881E-34 2.24558E-22 3.16906E-32 1.55536E-30 2.76381E-33 7.61387E-41 4.35818E-36 1.57598E-47 1.79991E-27
 1.10019E+03 4.09893E+02 1.10364E+05 8.19858E-16 1.54623E-20 3.04233E-27 3.15073E-32 3.42347E-22 3.33383E-30 1.10977E-28 3.08219E-31 1.32492E-38 7.97184E-34 1.11377E-44 5.52292E-26
 1.20019E+03 4.19887E+02 1.11940E+05 1.58172E-15 1.54623E-20 6.04445E-27 6.29826E-32 4.60934E-22 6.65856E-30 2.21145E-28 6.15763E-31 2.65113E-38 1.59544E-33 2.23359E-44 1.09021E-25
 1.30019E+03 4.29881E+02 1.13618E+05 1.51049E-14 1.54633E-20 1.93217E-25 4.65038E-30 4.65539E-21 4.12591E-28 9.63923E-27 3.99984E-29 2.58317E-36 1.61822E-31 7.66829E-42 2.25215E-24
 1.40019E+03 4.39875E+02 1.15396E+05 2.86455E-14 1.54644E-20 3.80668E-25 9.24483E-30 8.85585E-21 8.19146E-28 1.90716E-26 7.94414E-29 5.14358E-36 3.22296E-31 1.53262E-41 4.39837E-24
 1.50019E+03 4.49869E+02 1.17270E+05 2.10913E-13 1.55099E-20 8.27740E-24 4.26371E-28 1.14706E-19 3.23152E-26 5.46261E-25 3.25490E-27 3.05133E-34 1.97505E-29 2.83388E-39 6.49550E-23
 1.60019E+03 4.59863E+02 1.19239E+05 3.92688E-13 1.55553E-20 1.61548E-23 8.42502E-28 2.20289E-19 6.37359E-26 1.07218E-24 6.42276E-27 6.04390E-34 3.91327E-29 5.64584E-39 1.25360E-22
 1.70019E+03 4.69856E+02 1.21298E+05 2.31919E-12 1.69529E-20 2.52412E-22 2.59265E-26 2.20474E-18 1.70542E-24 2.14192E-23 1.77085E-25 2.33802E-32 1.55360E-27 6.11753E-37 1.39011E-21
 1.80019E+03 4.79850E+02 1.23443E+05 4.23467E-12 1.83430E-20 4.87387E-22 5.08767E-26 4.17823E-18 3.33831E-24 4.16567E-23 3.46834E-25 4.60334E-32 3.06002E-27 1.21466E-36 2.64792E-21
 1.90019E+03 4.89844E+02 1.25670E+05 2.07219E-11 5.00417E-20 5.73109E-21 1.10294E-24 3.29127E-17 6.38913E-23 6.10185E-22 6.79273E-24 1.22979E-30 8.34318E-26 8.27574E-35 2.29559E-20
 2.00019E+03 4.99838E+02 1.27975E+05 3.70769E-11 8.14977E-20 1.09346E-20 2.14706E-24 6.14235E-17 1.23986E-22 1.17438E-21 1.31898E-23 2.40456E-30 1.63198E-25 1.63690E-34 4.31065E-20
 2.10019E+03 5.09832E+02 1.30284E+05 1.54435E-10 6.33303E-19 1.00570E-19 3.43710E-23 3.93437E-16 1.77470E-21 1.31526E-20 1.92135E-22 4.65862E-29 3.21135E-24 7.43998E-33 3.02296E-19
 2.20019E+03 5.19825E+02 1.32538E+05 2.70748E-10 1.18042E-18 1.89444E-19 6.63249E-23 7.22582E-16 3.41155E-21 2.50296E-20 3.69578E-22 9.03971E-29 6.23406E-24 1.46561E-32 5.59256E-19
 2.30019E+03 5.29818E+02 1.34746E+05 9.82946E-10 8.80742E-18 1.40941E-18 8.16281E-22 3.87564E-15 3.79762E-20 2.22343E-19 4.16429E-21 1.32424E-27 9.24111E-23 4.68134E-31 3.26876E-18
 2.40019E+03 5.39811E+02 1.36914E+05 1.68910E-09 1.63731E-17 2.61956E-18 1.56032E-21 7.00284E-15 7.22670E-20 4.18081E-19 7.92897E-21 2.54832E-27 1.77911E-22 9.18091E-31 5.95617E-18
 2.50019E+03 5.49803E+02 1.39044E+05 5.44614E-09 1.02409E-16 1.62113E-17 1.52614E-20 3.22125E-14 6.46054E-19 3.03493E-18 7.14472E-20 2.92496E-26 2.05942E-21 2.14941E-29 2.97257E-17
 2.60019E+03 5.59795E+02 1.41140E+05 9.17379E-09 1.87815E-16 2.97033E-17 2.88642E-20 5.72328E-14 1.21571E-18 5.63277E-18 1.34509E-19 5.57595E-26 3.92753E-21 4.19260E-29 5.33181E-17
 2.70019E+03 5.69787E+02 1.43208E+05 2.66871E-08 9.98190E-16 1.56462E-16 2.30817E-19 2.30246E-13 8.96654E-18 3.42601E-17 9.96089E-19 5.16106E-25 3.65637E-20 7.46528E-28 2.31815E-16
 2.80019E+03 5.79779E+02 1.45250E+05 4.40731E-08 1.80311E-15 2.82367E-16 4.31447E-19 4.02059E-13 1.66664E-17 6.26967E-17 1.85200E-18 9.73440E-25 6.89878E-20 1.44665E-27 4.09085E-16
 2.90019E+03 5.89770E+02 1.47272E+05 1.17111E-07 8.29622E-15 1.29056E-15 2.88733E-18 1.43780E-12 1.03704E-16 3.26357E-16 1.15338E-17 7.45235E-24 5.30045E-19 2.02004E-26 1.57482E-15
 3.00019E+03 5.99761E+02 1.49277E+05 1.89646E-07 1.47483E-14 2.29238E-15 5.32820E-18 2.46678E-12 1.90207E-16 5.88371E-16 2.11561E-17 1.38918E-23 9.88309E-19 3.88437E-26 2.73302E-15
 3.10019E+03 6.09751E+02 1.51269E+05 4.65284E-07 5.97397E-14 9.23974E-15 3.04514E-17 7.94996E-12 1.01829E-15 2.66863E-15 1.13016E-16 8.98598E-23 6.40232E-18 4.36808E-25 9.45006E-15
 3.20019E+03 6.19741E+02 1.53251E+05 7.39083E-07 1.04458E-13 1.61449E-14 5.54277E-17 1.33986E-11 1.84151E-15 4.73643E-15 2.04335E-16 1.65386E-22 1.17850E-17 8.32544E-25 1.61253E-14
 3.30019E+03 6.29731E+02 1.55228E+05 1.68946E-06 3.77844E-13 5.82141E-14 2.75322E-16 3.93753E-11 8.62286E-15 1.90076E-14 9.52443E-16 9.20537E-22 6.55817E-17 7.71700E-24 5.06815E-14
 3.40019E+03 6.39721E+02 1.57202E+05 2.63357E-06 6.49597E-13 1.00032E-13 4.93957E-16 6.51909E-11 1.53651E-14 3.31950E-14 1.69624E-15 1.67139E-21 1.19074E-16 1.45640E-23 8.50263E-14
 3.50019E+03 6.49710E+02 1.59177E+05 5.65286E-06 2.12454E-12 3.26530E-13 2.16469E-15 1.76489E-10 6.38504E-14 1.19465E-13 7.00336E-15 8.13677E-21 5.78851E-16 1.13545E-22 2.45471E-13
 3.60019E+03 6.59699E+02 1.61156E+05 8.65219E-06 3.59068E-12 5.51675E-13 3.82589E-15 2.87096E-10 1.12057E-13 2.05228E-13 1.22800E-14 1.45655E-20 1.03604E-15 2.11991E-22 4.04935E-13
 3.70019E+03 6.69688E+02 1.63141E+05 1.75541E-05 1.07299E-11 1.64799E-12 1.49938E-14 7.22270E-10 4.18590E-13 6.69989E-13 4.54792E-14 6.28971E-20 4.46223E-15 1.41483E-21 1.08336E-12
 3.80019E+03 6.79676E+02 1.65138E+05 2.63963E-05 1.78258E-11 2.73766E-12 2.60972E-14 1.15470E-09 7.23339E-13 1.13198E-12 7.84848E-14 1.10952E-19 7.86888E-15 2.61111E-21 1.75757E-12
 3.90019E+03 6.89664E+02 1.67140E+05 5.09187E-05 4.89464E-11 7.55279E-12 9.25237E-14 2.71319E-09 2.45573E-12 3.38726E-12 2.63709E-13 4.29382E-19 3.04049E-14 1.51588E-20 4.39312E-12
 4.00019E+03 6.99652E+02 1.69145E+05 7.52733E-05 7.80651E-11 1.23382E-11 1.58559E-13 4.18166E-09 4.17784E-12 5.62884E-12 4.47832E-13 7.37311E-19 5.28101E-14 2.76366E-20 7.01201E-12
 4.10019E+03 7.09639E+02 1.71150E+05 1.38766E-04 1.96689E-10 3.16917E-11 5.13527E-13 9.14402E-09 1.30126E-11 1.55703E-11 1.37840E-12 2.58823E-18 1.85069E-13 1.41424E-19 1.64814E-11
 4.20019E+03 7.19626E+02 1.73163E+05 2.01844E-04 3.10919E-10 5.09323E-11 8.66531E-13 1.38956E-08 2.17981E-11 2.54549E-11 2.30376E-12 4.38189E-18 3.16607E-13 2.54620E-19 2.58943E-11
 4.30019E+03 7.29612E+02 1.75196E+05 3.57674E-04 7.52143E-10 1.22875E-10 2.59281E-12 2.94458E-08 6.29525E-11 6.57430E-11 6.56730E-12 1.42638E-17 1.01814E-12 1.16601E-18 5.76886E-11
 4.40019E+03 7.39598E+02 1.77218E+05 5.12641E-04 1.17798E-09 1.94468E-10 4.31126E-12 4.44448E-08 1.03918E-10 1.05840E-10 1.08112E-11 2.38910E-17 1.71654E-12 2.07358E-18 8.93241E-11
 4.50019E+03 7.49584E+02 1.79228E+05 6.11231E-04 1.26265E-09 2.13474E-10 4.32088E-12 5.55249E-08 1.04176E-10 1.06891E-10 1.08400E-11 4.54937E-17 1.72289E-12 2.09010E-18 1.47405E-10
 4.60019E+03 7.59569E+02 1.81228E+05 7.08565E-04 1.34183E-09 2.32030E-10 4.32194E-12 6.61330E-08 1.04230E-10 1.07738E-10 1.08475E-11 6.59622E-17 1.72574E-12 2.10160E-18 2.05042E-10
 4.70019E+03 7.69554E+02 1.83222E+05 7.71365E-04 1.34222E-09 2.37262E-10 4.32195E-12 7.39154E-08 1.04231E-10 1.07764E-10 1.08476E-11 1.09466E-16 1.72577E-12 2.10165E-18 3.06311E-10
 4.80019E+03 7.79539E+02 1.85212E+05 8.32553E-04 1.34222E-09 2.42308E-10 4.32195E-12 8.13114E-08 1.04231E-10 1.07784E-10 1.08476E-11 1.49161E-16 1.72578E-12 2.10165E-18 4.05463E-10
 4.90019E+03 7.89523E+02 1.87198E+05 8.32868E-04 1.62589E-09 2.55479E-09 1.24558E-10 8.13474E-08 2.48018E-10 1.73039E-09 2.48842E-10 2.03046E-16 6.25065E-12 3.08784E-18 4.09481E-10
 5.00019E+03 7.99507E+02 1.89181E+05 8.32880E-04 1.89649E-09 4.82655E-09 2.42678E-10 8.13474E-08 3.89274E-10 3.32443E-09 4.82648E-10 2.53682E-16 1.06959E-11 4.03327E-18 4.12946E-10
 5.10019E+03 8.09490E+02 1.91161E+05 8.32900E-04 2.61338E-09 1.12508E-08 5.40786E-10 8.13474E-08 7.52723E-10 8.13739E-09 1.25997E-09 5.02572E-16 2.45597E-11 8.43861E-18 4.20448E-10
 5.20019E+03 8.19472E+02 1.93138E+05 8.32919E-04 3.29638E-09 1.75542E-08 8.33222E-10 8.13474E-08 1.10927E-09 1.28603E-08 2.02286E-09 7.36975E-16 3.81648E-11 1.26305E-17 4.27805E-10
 5.30019E+03 8.29455E+02 1.95115E+05 8.32950E-04 4.94666E-09 3.44502E-08 1.52609E-09 8.13474E-08 1.96832E-09 2.63181E-08 4.40333E-09 1.74657E-15 7.78245E-11 3.05801E-17 4.42997E-10
 5.40019E+03 8.39437E+02 1.97093E+05 8.32981E-04 6.52007E-09 5.10342E-08 2.20599E-09 8.13474E-08 2.81132E-09 3.95288E-08 6.74043E-09 2.69777E-15 1.16757E-10 4.76261E-17 4.57900E-10
 5.50019E+03 8.49418E+02 1.99073E+05 8.33026E-04 1.00855E-08 9.33321E-08 3.72407E-09 8.13474E-08 4.72103E-09 7.52156E-08 1.35924E-08 6.50185E-15 2.23243E-10 1.14997E-16 4.87322E-10
 5.60019E+03 8.59399E+02 2.01057E+05 8.33057E-04 1.34873E-08 1.34860E-07 5.21411E-09 8.13474E-08 6.59553E-09 1.10257E-07 2.01305E-08 1.00904E-14 3.27804E-10 1.79188E-16 5.16191E-10
 5.70019E+03 8.69380E+02 2.03045E+05 8.33060E-04 2.07966E-08 2.36011E-07 8.35721E-09 8.20195E-08 1.05989E-08 2.00322E-07 3.79299E-08 2.35809E-14 5.97047E-10 4.14368E-16 5.70756E-10
 5.80019E+03 8.79360E+02 2.05038E+05 8.33060E-04 2.77779E-08 3.35343E-07 1.14428E-08 8.26979E-08 1.45293E-08 2.88778E-07 5.48750E-08 3.63238E-14 8.61481E-10 6.39464E-16 6.24310E-10
 5.90019E+03 8.89340E+02 2.07037E+05 8.33060E-04 4.20783E-08 5.67076E-07 1.76073E-08 8.55568E-08 2.24629E-08 5.05836E-07 1.01112E-07 8.16572E-14 1.50457E-09 1.40489E-15 7.21349E-10
 6.00019E+03 8.99320E+02 2.09043E+05 8.33060E-04 5.57550E-08 7.94690E-07 2.36600E-08 8.83277E-08 3.02529E-08 7.19058E-07 1.45311E-07 1.24519E-13 2.13629E-09 2.13835E-15 8.16605E-10
 6.10019E+03 9.09299E+02 2.11055E+05 8.33060E-04 8.16076E-08 1.29092E-06 3.63824E-08 9.52348E-08 4.68998E-08 1.19297E-06 2.50574E-07 2.54836E-13 3.63364E-09 4.55044E-15 1.00788E-09
 6.20019E+03 9.19277E+02 2.13076E+05 8.33060E-04 1.06356E-07 1.77838E-06 4.88789E-08 1.01881E-07 6.32520E-08 1.65852E-06 3.51282E-07 3.78173E-13 5.10480E-09 6.86363E-15 1.19574E-09
 6.30019E+03 9.29256E+02 2.15104E+05 8.33060E-04 1.49442E-07 2.76399E-06 7.80273E-08 1.16791E-07 1.02343E-07 2.57995E-06 5.55284E-07 6.87116E-13 8.58156E-09 1.44124E-14 1.63878E-09
 6.40019E+03 9.39233E+02 2.17140E+05 8.33060E-04 1.90722E-07 3.73225E-06 1.06672E-07 1.31109E-07 1.40760E-07 3.48511E-06 7.50585E-07 9.79979E-13 1.19983E-08 2.16559E-14 2.07418E-09
 6.50019E+03 9.49211E+02 2.19186E+05 8.33060E-04 2.60846E-07 5.62720E-06 1.70941E-07 1.60436E-07 2.28819E-07 5.21873E-06 1.13385E-06 1.68725E-12 1.97691E-08 4.40365E-14 3.05512E-09
 6.60019E+03 9.59188E+02 2.21240E+05 8.33060E-04 3.28086E-07 7.48906E-06 2.34109E-07 1.88586E-07 3.15371E-07 6.92198E-06 1.50104E-06 2.35864E-12 2.74068E-08 6.55229E-14 4.01925E-09
 6.70019E+03 9.69164E+02 2.23303E+05 8.33060E-04 4.39652E-07 1.10239E-05 3.70813E-07 2.42980E-07 5.06202E-07 1.00859E-05 2.19954E-06 3.92178E-12 4.41655E-08 1.28620E-13 6.09668E-09
 6.80019E+03 9.79140E+02 2.25376E+05 8.33060E-04 5.46710E-07 1.44975E-05 5.05189E-07 2.95202E-07 6.93791E-07 1.31948E-05 2.86920E-06 5.40690E-12 6.06393E-08 1.89229E-13 8.13871E-09
 6.90019E+03 9.89116E+02 2.27458E+05 8.33060E-04 7.20342E-07 2.09070E-05 7.86335E-07 3.91567E-07 1.09245E-06 1.88063E-05 4.10618E-06 8.74551E-12 9.55847E-08 3.59033E-13 1.23536E-08
 7.00019E+03 9.99091E+02 2.29550E+05 8.33060E-04 8.87083E-07 2.72062E-05 1.06273E-06 4.84127E-07 1.48438E-06 2.43209E-05 5.29294E-06 1.19199E-11 1.29940E-07 5.22243E-13 1.64971E-08
 7.10019E+03 1.00907E+03 2.31652E+05 8.33060E-04 1.14864E-06 3.83586E-05 1.61351E-06 6.45618E-07 2.27388E-06 3.38867E-05 7.39902E-06 1.91938E-11 2.03540E-07 9.77819E-13 2.41111E-08
 7.20019E+03 1.01904E+03 2.33765E+05 8.33060E-04 1.39998E-06 4.93198E-05 2.15501E-06 8.00817E-07 3.05011E-06 4.32880E-05 9.42097E-06 2.61142E-11 2.75912E-07 1.41597E-12 3.15953E-08
 7.30019E+03 1.02901E+03 2.35888E+05 8.33060E-04 1.79174E-06 6.85437E-05 3.22124E-06 1.06603E-06 4.59615E-06 5.94129E-05 1.29628E-05 4.07075E-11 4.20557E-07 2.54337E-12 4.58359E-08
 7.40019E+03 1.03899E+03 2.38021E+05 8.33060E-04 2.16847E-06 8.74410E-05 4.26967E-06 1.32106E-06 6.11644E-06 7.52628E-05 1.63654E-05 5.46027E-11 5.62795E-07 3.62819E-12 5.98377E-08
 7.50019E+03 1.04896E+03 2.40166E+05 8.33060E-04 2.74430E-06 1.19807E-04 6.27644E-06 1.74139E-06 9.05322E-06 1.01811E-04 2.21770E-05 8.30956E-11 8.39204E-07 6.31298E-12 8.54467E-08
 7.60019E+03 1.05893E+03 2.42321E+05 8.33060E-04 3.29840E-06 1.51627E-04 8.24994E-06 2.14584E-06 1.19414E-05 1.27910E-04 2.77638E-05 1.10256E-10 1.11104E-06 8.89781E-12 1.10628E-07
 7.70019E+03 1.06890E+03 2.44488E+05 8.33060E-04 4.13036E-06 2.04934E-04 1.19295E-05 2.78990E-06 1.73648E-05 1.70661E-04 3.70856E-05 1.64441E-10 1.62550E-06 1.50631E-11 1.55000E-07
 7.80019E+03 1.07888E+03 2.46667E+05 8.33060E-04 4.93145E-06 2.57346E-04 1.55484E-05 3.41003E-06 2.26988E-05 2.12691E-04 4.60526E-05 2.16136E-10 2.13149E-06 2.10019E-11 1.98633E-07
 7.90019E+03 1.08885E+03 2.48857E+05 8.33060E-04 6.11407E-06 3.43310E-04 2.21269E-05 4.36597E-06 3.24488E-05 2.80093E-04 6.06857E-05 3.16626E-10 3.06557E-06 3.46803E-11 2.72807E-07
 8.00019E+03 1.09882E+03 2.51058E+05 8.33060E-04 7.25349E-06 4.27840E-04 2.85975E-05 5.28693E-06 4.20390E-05 3.46364E-04 7.47704E-05 4.12577E-10 3.98436E-06 4.78628E-11 3.45751E-07
 8.10019E+03 1.10879E+03 2.53271E+05 8.33060E-04 8.90939E-06 5.63761E-04 4.00870E-05 6.66397E-06 5.91343E-05 4.50582E-04 9.72824E-05 5.94555E-10 5.64147E-06 7.72503E-11 4.65684E-07
 8.20019E+03 1.11876E+03 2.55496E+05 8.33060E-04 1.05058E-05 6.97426E-04 5.13890E-05 7.99144E-06 7.59509E-05 5.53062E-04 1.18964E-04 7.68452E-10 7.27162E-06 1.05586E-10 5.83635E-07
